;CustomerID;count;min;max;mean;sum;categ_0;categ_1;categ_2;categ_3;categ_4;LastPurchase;FirstPurchase;cluster
443;13043;1;471,57;471,57;471,57;471,57;25,44691138;14,41991645;16,73134423;28,74440698;14,65742096;203;203;6
444;13044;1;560,47;560,47;560,47;560,47;12,52520206;24,27426981;2,248113191;27,10225347;33,85016147;221;221;6
445;13045;1;305,28;305,28;305,28;305,28;33,4447065;0;53,79979036;0;12,75550314;29;29;4
446;13046;1;197,72;197,72;197,72;197,72;23,27533886;35,1254299;13,8326927;22,6077281;5,158810439;196;196;5
447;13047;8;17,85;479,16;320,765;2566,12;13,48066341;25,39826664;15,02034199;36,43243496;9,668292987;57;303;6
448;13048;3;405,13;477,61;442,85;1328,55;28,15851869;1,279590531;36,35241429;10,51145986;23,69801663;43;257;6
449;13049;1;153,78;153,78;153,78;153,78;26,92157628;0;23,01989856;43,50370659;6,554818572;248;248;6
450;13050;13;264,5;585,17;336,7030769;4377,14;37,12264172;10,50571835;19,27605697;22,42742978;10,66815318;36;296;10
451;13052;1;348,15;348,15;348,15;348,15;24,01263823;27,97644693;25,80784145;0;22,20307339;142;142;6
452;13055;3;69,65;787,45;400,6533333;1201,96;37,96132983;11,83899631;14,15604513;13,14103631;22,90259243;8;143;6
453;13058;1;47,55;47,55;47,55;47,55;0;68,76971609;0;31,23028391;0;81;81;5
454;13059;1;183,4;183,4;183,4;183,4;0;4,634678299;33,77862595;61,58669575;0;179;179;0
455;13060;1;307,53;307,53;307,53;307,53;23,56843235;26,48522095;36,87445127;9,755145839;3,316749585;183;183;6
456;13061;1;248,61;248,61;248,61;248,61;13,27380234;40,24375528;10,13635815;20,03137444;16,31470979;2;2;5
457;13062;1;346,98;346,98;346,98;346,98;11,41276154;48,50423656;3,631333218;19,02126924;17,43039945;121;121;5
458;13064;3;183,08;455,95;280,7766667;842,33;9,527144943;24,57469163;41,24274334;17,62967008;7,025750003;18;257;4
459;13065;1;205,86;205,86;205,86;205,86;15,01991645;16,90469251;28,56310114;37,06402409;2,448265812;303;303;6
460;13067;1;115,46;115,46;115,46;115,46;4,28719903;20,65650442;21,0635718;53,99272475;0;12;12;0
461;13068;1;165;165;165;165;0;0;100;0;0;249;249;4
462;13069;19;1,9;476,76;181,1789474;3442,4;30,31431559;11,81007437;21,83621892;4,186033;31,9012898;29;299;10
463;13070;1;228,8;228,8;228,8;228,8;0;0;100;0;0;122;122;4
464;13072;1;177,15;177,15;177,15;177,15;28,11176969;16,76545301;29,9745978;25,14817951;0;196;196;6
465;13075;1;919,61;919,61;919,61;919,61;45,36705777;0;48,12474853;6,508193691;0;59;59;2
466;13077;3;9,6;313,72;192,0633333;576,19;15,13216127;7,176452212;15,74133532;37,83647755;24,11357365;220;296;6
467;13078;17;263,28;846,45;486,0305882;8262,52;12,80904615;33,31005553;14,06955747;37,03954726;2,771793593;12;296;10
468;13079;3;23,8;112,9;57,46666667;172,4;0;89,73317865;0;10,26682135;0;5;70;5
469;13080;1;58,08;58,08;58,08;58,08;29,95867769;0;0;0;70,04132231;109;109;7
470;13081;8;11,6;4510,98;2333,3375;18666,7;30,11774979;11,17819432;22,29022805;18,51184194;17,90198589;73;301;2
471;13082;9;34;1278,1;399,4977778;3595,48;12,43811675;13,84516115;6,032574232;18,56525415;49,11889372;56;268;7
472;13083;1;192,39;192,39;192,39;192,39;33,68158428;8,836218099;12,97364728;26,48266542;18,02588492;5;5;6
473;13085;2;134,4;137,98;136,19;272,38;27,53506131;46,7361774;11,08010867;10,90388428;3,744768338;87;225;5
474;13089;77;17,4;2415,04;584,5380519;45009,43;33,35489918;13,55127137;19,69705015;22,4988408;10,8979385;0;299;8
475;13090;9;15;935,25;526,06;4734,54;6,529462208;30,24221994;3,353652097;58,04787794;1,826787819;66;302;0
476;13092;5;38,08;185,45;91,966;459,83;7,698497271;48,59404563;12,72209295;27,14046495;3,844899202;0;289;5
477;13093;8;293,55;1824,96;974,6975;7797,58;20,38812042;27,07057831;23,19629936;20,53585856;8,80914335;205;303;6
478;13094;10;73,14;228,96;156,576;1565,76;96,60867566;0;3,391324341;0;0;10;298;1
479;13095;1;74,4;74,4;74,4;74,4;43,5483871;0;0;0;56,4516129;0;0;7
480;13097;9;304,9;878,02;597,9755556;5381,78;12,02055825;28,2614674;14,39449401;38,00136758;7,322112758;7;290;6
481;13098;19;242,25;2180,3;908,6636842;17264,61;20,59502068;22,33789237;27,87494186;16,26187907;12,93026602;17;247;10
482;13099;1;207,36;207,36;207,36;207,36;0;0;0;0;100;29;29;7
483;13101;1;101,19;101,19;101,19;101,19;9,783575452;9,832987449;27,81895444;11,71064334;40,85383931;164;164;7
484;13102;20;8,5;413,96;260,547;5210,94;47,29204328;12,73090843;13,82975049;12,46800002;13,67929779;11;295;10
485;13104;4;101,76;202,56;144,75;579;50,81865285;0;5,284974093;42,15544041;1,740932642;15;284;1
486;13106;1;59,5;59,5;59,5;59,5;0;0;0;100;0;63;63;0
487;13107;3;368,38;559,29;466,6233333;1399,87;27,4311186;15,07282819;17,17730932;11,51178324;28,80696065;15;263;6
488;13108;1;350,06;350,06;350,06;350,06;28,45226533;29,13786208;0;0;42,40987259;302;302;7
489;13109;1;364,9;364,9;364,9;364,9;29,67936421;3,480405591;20,96464785;28,69279255;17,18278981;87;87;6
490;13110;5;7,04;302,71;202,088;1010,44;5,210601322;29,38818732;39,71537152;23,8757373;1,81010253;67;241;6
491;13113;20;2,55;1514,8;471,294;9425,88;5,684986442;43,5296227;17,89976108;31,69189508;1,193734696;43;296;10
492;13115;1;863,1;863,1;863,1;863,1;40,80060248;6,082725061;10,32325339;20,97091878;21,82250029;114;114;2
493;13116;1;485,19;485,19;485,19;485,19;22,28405367;37,2019209;7,296110802;17,87959356;15,33832107;68;68;5
494;13117;7;65,28;202,12;120,2528571;841,77;39,79709422;11,57085665;9,01671478;20,56975183;19,04558252;51;302;6
495;13118;3;185,22;423,55;266,5666667;799,7;25,32574716;40,24384144;8,046767538;26,09103414;0,292609729;138;218;5
496;13120;1;30,6;30,6;30,6;30,6;0;0;100;0;0;168;168;4
497;13121;1;254,73;254,73;254,73;254,73;35,99104935;3,238723354;16,86099007;6,555961214;37,35327602;199;199;7
498;13122;2;18,72;903,67;461,195;922,39;33,54112686;17,82868418;27,87324234;3,545138174;17,21180845;24;170;6
499;13124;3;1239,86;1260,15;1252,11;3756,33;31,76265131;14,20269252;12,19568036;22,64311176;19,19586405;19;289;2
500;13126;6;19,8;320,17;227,0966667;1362,58;22,69077779;10,90945119;22,97846732;13,38270047;30,03860324;2;296;6
501;13127;1;259,17;259,17;259,17;259,17;23,07365822;12,61720106;36,62460933;17,18948952;10,49504186;7;7;6
502;13130;1;64;64;64;64;39,0625;0;0;60,9375;0;24;24;0
503;13131;2;324,9;413,3;369,1;738,2;19,91330263;16,21511785;22,75806015;36,84638309;4,267136277;1;117;6
504;13132;1;77,3;77,3;77,3;77,3;0;21,99223803;19,79301423;58,21474774;0;191;191;0
505;13133;2;52,35;57,45;54,9;109,8;13,66120219;27,18579235;0;47,67759563;11,47540984;203;234;0
506;13134;4;25,5;890,84;435,1575;1740,63;28,40580709;17,33854984;20,30586627;19,60784314;14,34193367;15;170;6
507;13135;1;3096;3096;3096;3096;0;0;0;0;100;126;126;9
508;13136;4;119,18;919,75;531,9625;2127,85;25,51166671;12,7452593;25,66534295;28,93531029;7,142420753;17;142;6
509;13137;5;206,63;640,81;377,664;1888,32;37,8225089;6,06094306;24,70449924;18,57206406;12,83998475;22;238;6
510;13138;4;102,6;198,44;171,9725;687,89;29,18199131;13,25793368;10,99012924;37,44057916;9,129366614;10;302;6
511;13139;4;409,5;1873,62;896,14;3584,56;18,26779298;16,7942509;40,11873145;15,72577945;9,093445221;2;189;6
512;13140;3;114,06;158,26;140,8233333;422,47;26,07522428;17,06630057;30,63176084;22,09624352;4,130470803;38;296;6
513;13141;5;215,52;987,72;477,16;2385,8;29,52636432;8,361975019;33,34520915;13,58244614;15,18400537;14;245;6
514;13144;1;110,95;110,95;110,95;110,95;0;0;42,54168544;57,45831456;0;262;262;0
515;13145;3;82,17;295;165,3233333;495,97;2,268282356;23,95306168;0;68,55253342;5,226122548;21;302;0
516;13147;1;118,8;118,8;118,8;118,8;0;100;0;0;0;29;29;5
517;13148;10;14,85;464,3;257,862;2578,62;28,32561603;18,11627925;17,6993896;26,97179111;8,886924014;63;294;6
518;13149;3;249,72;506,16;377,54;1132,62;39,83154103;14,79754905;13,16593385;13,63210962;18,57286645;36;219;6
519;13151;1;1250,37;1250,37;1250,37;1250,37;9,413213689;21,5216296;23,96650591;41,49571727;3,602933532;225;225;2
520;13155;3;189,5;379,7;294,1666667;882,5;32,04419263;14,57223796;18,40793201;29,06515581;5,910481586;9;298;6
521;13157;3;197,82;375,26;284,5166667;853,55;78,07978443;1,464471911;0;0;20,45574366;71;228;1
522;13158;4;256,41;332,89;300,265;1201,06;45,79787854;1,124007127;21,92063677;17,65940086;13,4980767;24;248;1
523;13159;2;327,68;457,31;392,495;784,99;15,43713933;23,31876839;7,382259647;25,60542173;28,25641091;36;45;6
524;13161;1;112,75;112,75;112,75;112,75;0;48,69179601;50,19955654;0;1,10864745;243;243;5
525;13162;4;3,75;709,96;411,2475;1644,99;46,73706223;6,319187351;12,86937915;12,30402616;21,77034511;52;264;1
526;13165;1;354,64;354,64;354,64;354,64;77,87051658;0;2,876156102;6,598240469;12,65508685;281;281;1
527;13166;1;414,7;414,7;414,7;414,7;40,39064384;16,30094044;7,113576079;22,19676875;13,99807089;213;213;6
528;13167;2;174,64;242,91;208,775;417,55;12,34582685;26,14058197;7,328463657;18,99173752;35,19339001;60;73;7
529;13168;3;131,43;616,38;315,0033333;945,01;16,41146655;17,26436757;36,43559327;13,49721167;16,39136094;129;248;6
530;13169;1;505,2;505,2;505,2;505,2;8,076009501;0;0;88,83610451;3,087885986;182;182;0
531;13171;1;140,35;140,35;140,35;140,35;4,738154613;26,04203776;12,61132882;40,7196295;15,88884931;229;229;0
532;13173;1;165,94;165,94;165,94;165,94;22,86971194;31,06544534;3,796552971;23,95444136;18,31384838;297;297;6
533;13174;2;665;1369,06;1017,03;2034,06;17,78462779;22,43050844;21,54312066;25,88665034;12,35509277;246;299;2
534;13178;9;285;795,8;572,97;5156,73;47,87724003;4,623084784;33,36862702;6,985046725;7,146001439;3;290;1
535;13183;7;211,96;690,6;440,7971429;3085,58;20,62529573;2,289682977;74,80797775;0,447241686;1,829801852;16;264;4
536;13184;9;8,29;305,02;157,7333333;1419,6;20,89320935;7,480980558;30,69878839;4,849957735;36,07706396;60;220;7
537;13185;1;71,4;71,4;71,4;71,4;0;100;0;0;0;197;197;5
538;13186;2;313,6;967,29;640,445;1280,89;19,47552093;17,06625862;42,38537267;19,32250232;1,750345463;23;58;6
539;13187;1;236,02;236,02;236,02;236,02;23,8411999;42,28455216;17,26548598;11,92695534;4,681806627;267;267;5
540;13189;1;127;127;127;127;0;0;0;0;100;45;45;7
541;13192;2;447,62;464,32;455,97;911,94;32,73680286;21,98061276;20,35002303;9,951312586;14,98124877;25;135;6
542;13194;1;60,7;60,7;60,7;60,7;14,82701812;0;29,15980231;56,01317957;0;65;65;0
543;13196;2;512,13;1074,82;793,475;1586,95;28,7078988;2,183433631;26,96871357;27,45518132;14,68477268;14;192;6
544;13198;5;373,6;898,76;598,796;2993,98;33,89334598;4,43256134;28,35356282;12,14937976;21,17115011;50;291;6
545;13199;22;15;606,84;214,8636364;4727;34,92278401;10,65580707;22,64861434;8,566109583;23,206685;22;296;10
546;13200;2;307,69;319,32;313,505;627,01;28,82250682;14,42560725;16,60260602;28,19731743;11,95196249;4;56;6
547;13203;2;144,15;165,71;154,93;309,86;55,08294068;3,211127606;0;12,89291938;28,81301233;50;172;1
548;13207;1;197,52;197,52;197,52;197,52;0;36,14823815;35,84447145;17,92223572;10,08505468;80;80;5
549;13208;4;134,86;320,23;207,205;828,82;35,05224295;17,21724862;14,18040105;10,21934799;23,33075939;85;239;6
550;13209;5;111,35;1888,99;816,926;4084,63;37,17766358;5,3199433;20,43220561;17,7763959;19,87156731;58;291;6
551;13210;1;353,48;353,48;353,48;353,48;40,73780695;0;5,007355437;18,2471427;36,00769492;23;23;7
552;13211;2;110,7;673,94;392,32;784,64;10,97318515;5,556688418;51,99836868;6,939488173;24,53226958;25;291;4
553;13213;4;94,8;412,35;240,4325;961,73;21,79405862;15,3785366;19,52731016;29,89404511;13,40604951;58;129;6
554;13216;1;333,74;333,74;333,74;333,74;0;0;58,57853419;0;41,42146581;197;197;4
555;13217;2;52,02;81,6;66,81;133,62;0;0;38,93129771;0;61,06870229;52;86;7
556;13218;1;62,64;62,64;62,64;62,64;79,50191571;0;0;0;20,49808429;57;57;1
557;13220;4;83,4;476,29;204,8225;819,29;0;61,99880384;6,119933113;27,82897387;4,052289177;8;166;5
558;13221;2;349,25;498,16;423,705;847,41;6,757059747;26,85240911;11,47024463;51,73410746;3,186179063;170;289;0
559;13223;2;62,4;100,8;81,6;163,2;29,04411765;0;61,76470588;9,191176471;0;130;162;4
560;13224;1;1207,16;1207,16;1207,16;1207,16;31,52606117;49,32651844;5,198979423;6,975048875;6,973392094;81;81;2
561;13225;5;460,74;1263,72;805,172;4025,86;0;19,42690506;80,57309494;0;0;73;291;4
562;13226;1;108,21;108,21;108,21;108,21;21,16255429;9,195083634;33,77691526;11,78264486;24,08280196;203;203;6
563;13227;1;257,7;257,7;257,7;257,7;0;26,19324796;73,80675204;0;0;131;131;4
564;13228;1;358;358;358;358;0;0;100;0;0;11;11;4
565;13229;1;160,95;160,95;160,95;160,95;34,94874185;19,10531221;10,9972041;34,94874185;0;155;155;6
566;13230;12;5,04;362,61;179,3058333;2151,67;22,90499937;17,3256122;17,68858608;26,6462794;15,43452295;68;295;6
567;13232;5;117,43;305,76;203,81;1019,05;12,4616064;24,27751337;23,21083362;23,08031991;16,96972671;28;173;6
568;13233;2;300,88;304,24;302,56;605,12;26,45425701;7,734003173;14,64172396;2,578001058;48,59201481;4;266;7
569;13235;1;1031,07;1031,07;1031,07;1031,07;12,60341199;4,946317903;31,47894905;41,34054914;9,630771917;142;142;2
570;13236;1;421,65;421,65;421,65;421,65;28,54500178;14,02822246;13,7886873;38,79995257;4,838135895;36;36;6
571;13238;2;91,15;227,7;159,425;318,85;4,704406461;6,241179238;77,05817783;11,99623647;0;93;290;4
572;13239;1;329,56;329,56;329,56;329,56;43,68855444;0;15,65723996;18,02403204;22,63017356;191;191;1
573;13240;4;110,04;224,07;165,9125;663,65;20,27424094;16,84622919;23,22760491;33,36849243;6,283432532;26;295;6
574;13242;3;41,6;166,4;90,13333333;270,4;0;0;100;0;0;42;143;4
575;13243;1;585,12;585,12;585,12;585,12;20,14800383;10,56193601;24,21896363;40,57287394;4,498222587;133;133;6
576;13244;1;121,74;121,74;121,74;121,74;13,22490554;36,79973714;23,52554625;23,4516182;2,99819287;22;22;5
577;13246;5;205,27;504,88;354,662;1773,31;34,48917561;1,485921807;23,81422312;3,335570205;36,87510926;106;260;7
578;13247;1;305,07;305,07;305,07;305,07;24,97787393;9,735470548;21,1820238;21,09351952;23,0111122;12;12;6
579;13248;2;78,21;387,47;232,84;465,68;24,99570521;0;32,49012197;25,46813262;17,0460402;54;119;6
580;13249;3;127,73;291,84;237,1366667;711,41;83,30358021;5,517212297;2,998271039;4,153722888;4,027213562;22;191;1
581;13253;2;476,48;553,92;515,2;1030,4;30,82686335;2,270962733;9,142080745;19,81754658;37,94254658;86;269;7
582;13255;1;225,7;225,7;225,7;225,7;56,88967656;35,26805494;7,842268498;0;0;303;303;1
583;13258;1;198,87;198,87;198,87;198,87;12,82244682;34,92231106;26,70085986;21,2701765;4,284205763;135;135;5
584;13261;2;99;845,1;472,05;944,1;7,372100413;60,8516047;10,80394026;20,97235462;0;198;215;5
585;13262;1;200,29;200,29;200,29;200,29;29,9665485;42,86284887;15,12806431;0;12,04253832;193;193;5
586;13263;25;7,8;499,49;225,2236;5630,59;24,61837925;10,14547321;34,44345974;19,30099688;11,49169092;0;255;10
587;13265;4;307,44;817,44;446,825;1787,3;58,36625077;8,619146198;4,928103844;13,23280927;14,85368992;18;203;1
588;13266;9;279,02;375,22;311,3611111;2802,25;28,86359176;0;20,71014363;6,257471675;44,16879293;5;186;7
589;13267;15;9,96;328,45;202,626;3039,39;33,9541816;26,39838915;10,66299488;24,58223525;4,402199125;22;296;10
590;13268;7;180,43;640,03;342,5042857;2397,53;41,56194083;2,936355332;15,80835276;5,214950386;34,47840069;14;197;1
591;13269;9;282,13;701,65;368,0033333;3312,03;19,56896526;9,640613159;31,68902456;21,97141934;17,12997769;18;299;6
592;13270;1;590;590;590;590;0;0;0;100;0;296;296;0
593;13272;1;140,96;140,96;140,96;140,96;24,51759364;0;0;75,48240636;0;19;19;0
594;13273;1;138,98;138,98;138,98;138,98;26,73046482;0;17,91624694;17,91624694;37,4370413;43;43;7
595;13276;1;137,38;137,38;137,38;137,38;0;26,05910613;9,084291746;64,85660213;0;29;29;0
596;13277;2;50;75,9;62,95;125,9;100;0;0;0;0;46;63;1
597;13279;1;126,3;126,3;126,3;126,3;0;0;37,80680918;43,03246239;19,16072842;8;8;0
598;13280;3;115,5;392,01;266,1533333;798,46;36,00681312;4,333341683;18,69223255;25,38636876;15,58124389;52;267;6
599;13282;2;301,65;428,4;365,025;730,05;0;35,83316211;12,92377234;51,24306554;0;92;150;0
600;13283;1;25,5;25,5;25,5;25,5;0;0;0;0;100;115;115;7
601;13284;1;196,15;196,15;196,15;196,15;22,78868213;22,83966352;15,60030589;32,04180474;6,729543717;260;260;6
602;13285;3;506,38;796,83;656,7;1970,1;34,84594691;7,877772702;25,90883711;11,97654941;19,39089386;91;220;6
603;13291;1;361,11;361,11;361,11;361,11;59,66049126;9,567721747;8,119409598;17,21082219;5,441555205;85;85;1
604;13292;1;249,57;249,57;249,57;249,57;56,75361622;18,77228834;0;20,43514846;4,038946989;214;214;1
605;13294;2;390,09;483,65;436,87;873,74;20,71440016;25,99171378;24,44663172;19,30208071;9,545173621;119;179;6
606;13295;1;201,2;201,2;201,2;201,2;32,20675944;16,35188867;51,44135189;0;0;289;289;4
607;13296;1;87,4;87,4;87,4;87,4;37,07093822;38,90160183;0;0;24,02745995;67;67;5
608;13299;1;142,5;142,5;142,5;142,5;0;41,89473684;37,26315789;20,84210526;0;198;198;5
609;13300;1;365,29;365,29;365,29;365,29;45,04640149;6,29636727;21,0791426;16,34317939;11,23490925;99;99;1
610;13301;4;137,19;173,91;154,5225;618,09;34,55160252;13,63070103;15,99605235;22,64233364;13,17931046;33;222;6
611;13302;1;63,75;63,75;63,75;63,75;0;0;0;100;0;85;85;0
612;13304;1;300,42;300,42;300,42;300,42;14,14686106;11,23427202;29,55861793;24,44910459;20,6111444;281;281;6
613;13305;8;75,3;310,2;183,90625;1471,25;22,75615973;31,6057774;3,82259983;7,860662702;33,95480034;22;302;7
614;13307;1;15;15;15;15;0;0;0;100;0;50;50;0
615;13308;1;799,15;799,15;799,15;799,15;13,15773009;30,31345805;15,54401552;33,4167553;7,568041044;133;133;2
616;13309;3;155,93;390,71;309,38;928,14;48,69954964;6,459154869;17,03406814;2,515784257;25,2914431;18;238;1
617;13310;2;388,93;396,92;392,925;785,85;26,21365401;17,83419228;24,29853025;22,70789591;8,945727556;136;254;6
618;13311;1;490,11;490,11;490,11;490,11;31,33174185;12,56860705;20,46479362;29,4219665;6,212890984;80;80;6
619;13313;3;302,44;308,6;306,1133333;918,34;15,734913;0;67,17555589;10,85654551;6,232985604;71;269;4
620;13314;1;367,44;367,44;367,44;367,44;19,2357936;18,30230786;12,27411278;21,56814718;28,61963858;3;3;6
621;13316;3;683,58;1912,7;1406,253333;4218,76;19,86768624;2,57895685;23,45712958;40,57021494;13,52601238;9;184;2
622;13317;5;32,25;406,42;238,744;1193,72;19,81369165;17,74704286;19,4643635;37,93184331;5,043058674;128;288;6
623;13319;19;9,9;755;381,2884211;7244,48;29,94859534;8,440909492;19,2267768;38,28846239;4,095255974;21;295;10
624;13320;4;165,4;536,05;368,8;1475,2;43,98386659;0;29,0441974;8,246339479;18,72559653;8;143;1
625;13321;2;259,04;308,32;283,68;567,36;63,87478849;14,69966159;10,63874788;0;10,78680203;2;16;1
626;13323;1;120,3;120,3;120,3;120,3;0;0;0;100;0;14;14;0
627;13324;9;208,8;1783,24;711,6644444;6404,98;31,03772377;9,89464448;15,91574056;26,89703949;16,25485169;19;290;6
628;13325;1;675,3;675,3;675,3;675,3;5,375388716;19,69495039;30,20879609;41,61113579;3,109729009;11;11;0
629;13327;7;60;685;389,7928571;2728,55;11,29354419;13,88466402;55,15750124;14,64330872;5,02098184;42;295;4
630;13328;1;1308,48;1308,48;1308,48;1308,48;36,8672047;0;57,77696258;4,585473221;0,770359501;246;246;2
631;13329;1;255,6;255,6;255,6;255,6;27,23004695;0;6,924882629;51,4084507;14,43661972;296;296;0
632;13330;3;335,82;412,71;380,31;1140,93;53,16890607;9,834082722;26,18039669;3,562882911;7,253731605;22;245;1
633;13334;3;793,73;1637,19;1167,44;3502,32;20,28655291;10,85566139;40,15738139;20,07383677;8,626567532;12;235;2
634;13336;1;795,12;795,12;795,12;795,12;37,73266928;7,558607506;25,32447932;15,62028373;13,76396016;7;7;2
635;13338;1;432,82;432,82;432,82;432,82;11,5059378;32,03410194;10,8821219;27,80601636;17,771822;87;87;6
636;13339;1;860,12;860,12;860,12;860,12;18,84620751;24,56633958;7,312933079;41,02915872;8,245361112;130;130;2
637;13340;5;482,8;3678,03;1845,908;9229,54;24,20315639;17,81453897;24,54434349;22,34401714;11,09394401;35;206;2
638;13341;1;775,85;775,85;775,85;775,85;26,60308049;11,535735;13,06953664;43,45556486;5,336083006;190;190;2
639;13343;1;303,93;303,93;303,93;303,93;22,01164742;10,80840983;20,39943408;40,66725891;6,113249761;107;107;6
640;13344;1;1656,15;1656,15;1656,15;1656,15;26,18603387;8,779398001;20,05977719;39,75787217;5,216918757;207;207;2
641;13345;1;377,6;377,6;377,6;377,6;29,23728814;7,905190678;37,06302966;25,79449153;0;217;217;6
642;13347;1;341,36;341,36;341,36;341,36;85,35270682;0;0;14,64729318;0;0;0;1
643;13350;1;578,17;578,17;578,17;578,17;11,35998063;20,53894183;15,65975405;50,67713648;1,764187004;9;9;0
644;13354;1;743,53;743,53;743,53;743,53;41,98620096;4,216373247;14,08954582;15,95631649;23,75156349;1;1;2
645;13355;1;674,7;674,7;674,7;674,7;34,59315251;19,23817993;28,63494887;10,22676745;7,306951238;52;52;6
646;13356;1;768,24;768,24;768,24;768,24;18,64000833;15,40534208;11,47037384;44,341612;10,14266375;10;10;2
647;13357;1;609,4;609,4;609,4;609,4;21,62290778;12,22513948;23,03741385;28,43780768;14,67673121;187;187;6
648;13358;1;439,03;439,03;439,03;439,03;17,36100039;26,45605084;12,84650252;29,42851286;13,9079334;198;198;6
649;13362;2;768,83;812,7;790,765;1581,53;23,50255765;15,46603605;25,3684723;25,22241121;10,44052278;175;217;2
650;13365;1;700,6;700,6;700,6;700,6;23,50842135;13,37425064;13,74536112;30,93634028;18,43562661;147;147;2
651;13368;2;35,4;588;311,7;623,4;23,67661213;25,80205326;14,5813282;24,58293231;11,35707411;186;267;6
652;13369;1;263,75;263,75;263,75;263,75;36,01895735;7,545023697;29,17535545;18,95734597;8,303317536;295;295;6
653;13370;1;721,32;721,32;721,32;721,32;31,94144069;19,56829147;18,25126158;24,18482782;6,054178451;301;301;2
654;13372;1;378,64;378,64;378,64;378,64;7,896682865;21,02260723;36,29304881;28,41749419;6,370166913;19;19;6
655;13373;2;987,7;1067,88;1027,79;2055,58;27,64183345;21,23001781;14,71701418;27,81210169;8,599032876;88;206;2
656;13375;1;772,9;772,9;772,9;772,9;26,59334972;11,92262906;27,42916289;26,32293958;7,731918748;18;18;2
657;13376;3;249,76;394;339,92;1019,76;37,46960069;8,580450302;18,77892838;27,3005413;7,870479328;29;164;6
658;13379;1;136,29;136,29;136,29;136,29;12,10653753;0;15,26157458;10,89588378;61,73600411;66;66;7
659;13381;5;416,11;709,74;596,446;2982,23;26,04493953;16,75927075;12,40950564;30,2843845;14,50189959;19;228;6
660;13382;1;222,99;222,99;222,99;222,99;65,94017669;20,47177003;13,58805328;0;0;210;210;1
661;13384;5;90;1142,95;620,364;3101,82;39,40073892;5,205008672;22,66991637;26,63113914;6,093196897;3;108;6
662;13385;1;534,57;534,57;534,57;534,57;24,92096451;27,84480985;9,31589876;27,36779093;10,55053594;259;259;6
663;13388;2;55,8;571,35;313,575;627,15;25,30814;24,38810492;28,98828032;14,82898828;6,486486486;61;61;6
664;13389;2;257,89;322,26;290,075;580,15;25,12626045;16,22856158;8,230630009;30,47487719;19,93967077;4;162;6
665;13390;1;544,08;544,08;544,08;544,08;28,45169828;21,83502426;12,99073666;32,97309219;3,74944861;4;4;6
666;13391;1;59,8;59,8;59,8;59,8;0;0;0;100;0;133;133;0
667;13394;6;195,66;320,42;277,0783333;1662,47;28,21825356;6,361017041;29,85317028;5,912888654;29,65467046;8;239;6
668;13395;1;307,72;307,72;307,72;307,72;53,13271806;18,88080073;5,459508644;10,36656701;12,16040556;115;115;1
669;13396;1;370,92;370,92;370,92;370,92;13,7549876;37,44742802;42,94726626;0;5,850318128;249;249;4
670;13397;5;247,72;373,75;307,836;1539,18;6,256578178;5,522421029;13,28889409;74,3798646;0,552242103;2;269;0
671;13398;1;457,34;457,34;457,34;457,34;12,46337517;33,72764245;16,0711943;11,90580312;25,83198496;122;122;6
672;13402;2;308,28;312,95;310,615;621,23;22,18984917;11,21967709;36,60480015;5,473013216;24,51266037;57;302;6
673;13404;1;217,81;217,81;217,81;217,81;31,40351683;24,42495753;29,26862862;10,33010422;4,572792801;142;142;6
674;13405;3;15,001;397,4;190,817;572,451;8,783284508;31,23411436;22,63250479;35,61020943;1,739886907;4;247;5
675;13408;46;33;1101,01;439,5080435;20217,37;25,89990686;6,331090542;37,79245273;19,18063527;10,7959146;5;303;10
676;13410;4;140,4;244,39;180,7025;722,81;70,661723;12,72810282;0;10,99874102;5,611433157;4;221;1
677;13411;1;213,55;213,55;213,55;213,55;18,54366659;16,36619059;27,23015687;37,85998595;0;37;37;6
678;13414;3;390;532,8;463,5;1390,5;25,45846818;2,567421791;12,13376483;0;59,8403452;63;226;7
679;13416;1;275;275;275;275;0;50,07272727;0;49,92727273;0;11;11;5
680;13417;1;236;236;236;236;25,42372881;74,57627119;0;0;0;135;135;5
681;13418;16;12,6;635,72;299,24;4787,84;24,14888551;9,434943524;11,5170933;38,06768814;16,83138952;14;302;10
682;13420;2;38,4;101,95;70,175;140,35;23,08514428;24,22515141;10,47381546;27,25329533;14,96259352;79;100;6
683;13421;1;825,04;825,04;825,04;825,04;25,01090856;9,969213614;31,41665859;13,19329972;20,40991952;220;220;2
684;13425;3;401,57;773,08;541,4033333;1624,21;31,42204518;7,428226646;26,12346926;15,97699805;19,04926087;38;224;6
685;13426;6;273,66;368,97;321,275;1927,65;16,24568775;18,09975877;22,16169948;24,15116852;19,34168547;19;289;6
686;13427;2;214,5;250,36;232,43;464,86;33,06802048;17,0373876;6,582627027;3,570967603;39,74099729;50;145;7
687;13429;1;330,6;330,6;330,6;330,6;11,72413793;0;20,32667877;0;67,9491833;5;5;7
688;13430;1;308,93;308,93;308,93;308,93;46,75816528;7,704010617;4,078593856;5,373385557;36,08584469;16;16;1
689;13431;1;853,68;853,68;853,68;853,68;17,67641271;2,331084247;23,5357511;30,90150876;25,55524318;18;18;2
690;13434;2;72,84;461,4;267,12;534,24;1,774483378;0;95,75471698;0;2,470799641;4;26;4
